Sample	Bin	bin.quality.numeric	bin.quality.call	Completeness	Contamination	Strain.heterogeneity	lca_species	lca_level	lca_fraction	best_species	best_level	best_fraction	N50	Size.Mb	Coverage	# contigs (>= 0 bp)	Largest contig	Genes	tRNA	rna.16S	rna.23S	rna.5S	low.quality	med.quality	high.quality.nayfach	high.quality.bowers	# contigs (>= 10000 bp)	# contigs (>= 50000 bp)	# contigs (>= 100000 bp)	# contigs (>= 250000 bp)	# contigs (>= 500000 bp)	# contigs (>= 1000000 bp)	# contigs (>= 2000000 bp)	# contigs (>= 3000000 bp)	Total length (>= 0 bp)	Total length (>= 10000 bp)	Total length (>= 50000 bp)	Total length (>= 100000 bp)	Total length (>= 250000 bp)	Total length (>= 500000 bp)	Total length (>= 1000000 bp)	Total length (>= 2000000 bp)	Total length (>= 3000000 bp)	# contigs	Total length	N75	L50	L75	# N's per 100 kbp	Marker.lineage	X..genomes	X..markers	X..marker.sets	X0	X1	X2	X3	X4	X5.
D08-NF-R1	maxbin.003	98.63	4) high quality Bowers	98.63	0	0	Ruminococcus sp.	species	0.963	Ruminococcus sp.	species	0.963	2701533	2.95	5.72	6	2701533	2722	56	4	4	4	TRUE	TRUE	TRUE	TRUE	4	3	2	1	1	1	1	0	2953807	2948005	2903407	2845345	2701533	2701533	2701533	2701533	0	6	2953807	2701533	1	1	0	o__Clostridiales (UID1212)	172	260	146	3	257	0	0	0	0
D08-NF-R1	maxbin.004	43.23	1) low quality	43.88	0.13	100	Faecalibacterium prausnitzii SL3/3	strain	0.992	Faecalibacterium prausnitzii SL3/3	strain	0.992	474654	1.73	7.45	6	602501	1656	27	3	3	3	TRUE	FALSE	FALSE	FALSE	6	4	4	3	1	0	0	0	1732301	1732301	1693849	1693849	1461968	602501	0	0	0	6	1732301	384813	2	3	0	o__Clostridiales (UID1212)	172	261	147	137	118	6	0	0	0
D08-NF-R1	maxbin.005_sub	98	4) high quality Bowers	98.95	0.19	0	Bacteroides stercoris	species	0.949	Bacteroides stercoris	species	0.949	3647680	4.07	6.72	12	3647680	3477	68	5	5	5	TRUE	TRUE	TRUE	TRUE	8	5	2	1	1	1	1	1	4070868	4055633	3990308	3756582	3647680	3647680	3647680	3647680	3647680	12	4070868	3647680	1	1	0	o__Bacteroidales (UID2657)	160	492	269	27	464	1	0	0	0
D08-NF-R1	maxbin.006	39.68	2) medium quality	54.88	3.04	9.52	Faecalibacterium prausnitzii SL3/3	strain	0.96	Faecalibacterium prausnitzii SL3/3	strain	0.96	1675503	1.83	5.73	6	1675503	1721	45	3	3	3	TRUE	TRUE	FALSE	FALSE	5	2	1	1	1	1	0	0	1826330	1822760	1753755	1675503	1675503	1675503	1675503	0	0	6	1826330	1675503	1	1	0	f__Lachnospiraceae (UID1286)	57	420	207	170	229	21	0	0	0
D08-NF-R1	maxbin.008	96.6	3) high quality Nayfach	96.6	0	0	Faecalibacterium prausnitzii L2-6	strain	0.953	Faecalibacterium prausnitzii L2-6	strain	0.953	712536	2.72	3.18	10	1018949	2496	67	6	6	6	TRUE	TRUE	FALSE	TRUE	9	6	6	4	2	1	0	0	2723180	2721677	2680869	2680869	2407922	1731485	1018949	0	0	10	2723180	343782	2	3	0	o__Clostridiales (UID1212)	172	261	147	6	255	0	0	0	0
D08-NF-R1	maxbin.010	97.99	3) high quality Nayfach	97.99	0	0	CLASSIFICATION ERROR	CLASSIFICATION ERROR	0.937	Unclassified	Unclassified	0.937	3068371	3.28	1.72	12	3068371	2983	57	4	4	4	TRUE	TRUE	FALSE	TRUE	6	2	1	1	1	1	1	1	3275747	3244803	3140371	3068371	3068371	3068371	3068371	3068371	3068371	12	3275747	3068371	1	1	0	o__Clostridiales (UID1212)	172	263	149	4	259	0	0	0	0
D08-NF-R1	maxbin.012	94.72	3) high quality Nayfach	99.52	0.96	0	Alistipes putredinis	species	0.965	Alistipes putredinis	species	0.965	731292	2.84	3.7	12	861210	2639	51	2	2	2	TRUE	TRUE	FALSE	TRUE	11	6	6	3	3	0	0	0	2844763	2839012	2745063	2745063	2265729	2265729	0	0	0	12	2844763	673227	2	3	0	p__Bacteroidetes (UID2605)	350	314	208	1	311	2	0	0	0
D08-NF-R1	maxbin.013	98.66	2) medium quality	98.66	0	0	Eubacterium sp.	species	0.965	Eubacterium sp.	species	0.965	2397472	2.97	1.78	4	2397472	2633	52	5	5	0	TRUE	TRUE	FALSE	FALSE	3	3	2	2	1	1	1	0	2972503	2966082	2966082	2869880	2869880	2397472	2397472	2397472	0	4	2972503	2397472	1	1	0	o__Clostridiales (UID1212)	172	263	149	3	260	0	0	0	0
D08-NF-R1	maxbin.016	92.5	3) high quality Nayfach	92.5	0	0	Parabacteroides distasonis ATCC 8503	strain	0.998	Parabacteroides distasonis ATCC 8503	strain	0.998	1181786	4.53	1.48	5	2220570	3782	80	9	10	8	TRUE	TRUE	FALSE	TRUE	3	3	3	3	3	3	1	0	4529061	4518925	4518925	4518925	4518925	4518925	4518925	2220570	0	5	4529061	1181786	2	2	0	o__Bacteroidales (UID2621)	198	427	260	30	397	0	0	0	0
D08-NF-R1	maxbin.018	100	3) high quality Nayfach	100	0	0	Alistipes finegoldii	species	0.765	Alistipes finegoldii	species	0.765	868717	3.58	2.02	12	1650943	3066	49	3	3	3	TRUE	TRUE	FALSE	TRUE	10	6	6	4	2	1	0	0	3575929	3560929	3454460	3454460	3131327	2519660	1650943	0	0	12	3575929	324909	2	3	0	p__Bacteroidetes (UID2605)	350	314	208	0	314	0	0	0	0
D08-NF-R1	maxbin.020	93.29	3) high quality Nayfach	93.29	0	0	Clostridiales bacterium	species	0.996	Clostridiales bacterium	species	0.996	1895814	2.11	1.26	3	1895814	1946	53	2	2	2	TRUE	TRUE	FALSE	TRUE	2	2	2	1	1	1	0	0	2113037	2105119	2105119	2105119	1895814	1895814	1895814	0	0	3	2113037	1895814	1	1	0	o__Clostridiales (UID1212)	172	263	149	13	250	0	0	0	0
D08-NF-R1	maxbin.021_sub	91.29	3) high quality Nayfach	97.99	1.34	0	Ruminococcaceae bacterium UBA1691	species	0.913	Ruminococcaceae bacterium UBA1691	species	0.913	3198695	3.5	1.27	18	3198695	3327	55	3	3	3	TRUE	TRUE	FALSE	TRUE	11	1	1	1	1	1	1	1	3504303	3478126	3198695	3198695	3198695	3198695	3198695	3198695	3198695	18	3504303	3198695	1	1	0	o__Clostridiales (UID1212)	172	263	149	3	258	2	0	0	0
D08-NF-R1	maxbin.022_sub	62.3	2) medium quality	100	7.54	44	Eubacterium sp. 38_16	species	0.844	Eubacterium sp. 38_16	species	0.844	669072	4.32	0.81	40	775839	3942	74	8	8	8	TRUE	TRUE	FALSE	FALSE	23	8	8	6	5	0	0	0	4320743	4218048	3866934	3866934	3615302	3344074	0	0	0	40	4320743	578642	3	5	0	o__Clostridiales (UID1212)	172	263	149	0	238	25	0	0	0
D08-NF-R1	maxbin.026	95.98	2) medium quality	99.33	0.67	0	Eubacterium ventriosum	species	0.875	Eubacterium ventriosum	species	0.875	2392775	2.73	0.53	30	2392775	2400	71	4	4	0	TRUE	TRUE	FALSE	FALSE	11	2	1	1	1	1	1	0	2733617	2652264	2486685	2392775	2392775	2392775	2392775	2392775	0	30	2733617	2392775	1	1	0	o__Clostridiales (UID1212)	172	263	149	1	261	1	0	0	0
D08-NF-R1	maxbin.039	92.27	2) medium quality	95.92	0.73	0	Lachnospira eligens	species	0.987	Lachnospira eligens	species	0.987	825171	3.11	0.5	14	898224	3540	49	5	5	0	TRUE	TRUE	FALSE	FALSE	8	7	6	4	2	0	0	0	3105237	3073863	3057762	2958146	2523241	1723395	0	0	0	14	3105237	359833	2	4	0	o__Clostridiales (UID1212)	172	263	149	10	251	2	0	0	0
D08-NF-R1	maxbin.042_sub	19.85	1) low quality	33.5	2.73	0	Eubacteriales	order	0.796	Clostridium phoceensis	species	0.621	198000	3.06	0.71	36	591211	3245	53	0	2	2	TRUE	FALSE	FALSE	FALSE	29	13	9	4	1	0	0	0	3058076	3019664	2602605	2325512	1518410	591211	0	0	0	36	3058076	126014	5	9	0	o__Clostridiales (UID1212)	172	263	149	150	106	7	0	0	0
D08-NF-R1	maxbin.045	87.93	2) medium quality	94.63	1.34	0	Eubacteriales	order	0.807	Lachnospira sp. UBA4320	species	0.379	466008	3.11	0.31	43	1177982	2868	59	7	6	0	TRUE	TRUE	FALSE	FALSE	20	10	8	3	1	1	0	0	3109598	3034728	2763916	2607930	1983988	1177982	1177982	0	0	43	3109598	121951	2	6	0	o__Clostridiales (UID1212)	172	263	149	12	249	2	0	0	0
D08-NF-R1	maxbin.047	90.48	3) high quality Nayfach	93.88	0.68	0	Oscillospiraceae bacterium	species	0.995	Oscillospiraceae bacterium	species	0.995	197980	2.82	0.39	28	428914	2472	61	3	3	3	TRUE	TRUE	FALSE	TRUE	17	15	13	3	0	0	0	0	2820649	2774133	2695115	2580260	1008168	0	0	0	0	28	2820649	142004	5	10	0	o__Clostridiales (UID1212)	172	261	147	9	251	1	0	0	0
D08-NF-R1	maxbin.053_sub	10.25	1) low quality	10.25	0	0	Oscillospiraceae	family	0.731	uncultured Oscillibacter sp.	species	0.4	24655	0.31	0.44	33	51909	380	1	0	0	0	TRUE	FALSE	FALSE	FALSE	8	1	0	0	0	0	0	0	314358	231876	51909	0	0	0	0	0	0	33	314358	9504	5	9	0	o__Clostridiales (UID1212)	172	263	149	206	57	0	0	0	0
D08-NF-R1	maxbin.066_sub	8.99	1) low quality	25.79	3.36	0	Eubacteriales	order	0.749	uncultured Eubacteriales bacterium	species	0.545	33166	1.07	0.44	64	103348	1343	27	1	3	3	TRUE	FALSE	FALSE	FALSE	27	5	1	0	0	0	0	0	1071924	889431	352063	103348	0	0	0	0	0	64	1071924	18340	10	21	0	o__Clostridiales (UID1212)	172	263	149	179	78	6	0	0	0
D08-NF-R1	maxbin.075_sub	21.59	2) medium quality	50.34	5.75	0	Bacteria	superkingdom	0.664	Monoglobus pectinilyticus	species	0.266	27560	3.06	0.22	276	135960	4001	30	2	2	2	TRUE	TRUE	FALSE	FALSE	79	8	2	0	0	0	0	0	3056754	2352053	661786	245966	0	0	0	0	0	276	3056754	10953	31	74	0	o__Clostridiales (UID1212)	172	263	149	105	140	16	2	0	0
D08-NF-R1	unbinned	-9163.45	0) really bad	100	1852.69	11.62	Bacteria	superkingdom	0.661	Bacteroides ovatus	species	0.049	64775	116.22	0.45	4679	4084003	0	1725	114	117	96	FALSE	FALSE	FALSE	FALSE	2120	519	185	35	13	3	1	1	116219035	106534887	66489272	43405625	21013923	13461035	6658512	4084003	4084003	4679	116219035	30001	373	1046	0	root (UID1)	5656	56	24	0	0	0	0	0	56
