Sample	Bin	bin.quality.numeric	bin.quality.call	Completeness	Contamination	Strain.heterogeneity	lca_species	lca_level	lca_fraction	best_species	best_level	best_fraction	N50	Size.Mb	Coverage	# contigs (>= 0 bp)	Largest contig	Genes	tRNA	rna.16S	rna.23S	rna.5S	low.quality	med.quality	high.quality.nayfach	high.quality.bowers	# contigs (>= 10000 bp)	# contigs (>= 50000 bp)	# contigs (>= 100000 bp)	# contigs (>= 250000 bp)	# contigs (>= 500000 bp)	# contigs (>= 1000000 bp)	# contigs (>= 2000000 bp)	# contigs (>= 3000000 bp)	Total length (>= 0 bp)	Total length (>= 10000 bp)	Total length (>= 50000 bp)	Total length (>= 100000 bp)	Total length (>= 250000 bp)	Total length (>= 500000 bp)	Total length (>= 1000000 bp)	Total length (>= 2000000 bp)	Total length (>= 3000000 bp)	# contigs	Total length	N75	L50	L75	# N's per 100 kbp	Marker.lineage	X..genomes	X..markers	X..marker.sets	X0	X1	X2	X3	X4	X5.
D04-NF-R1	bin.151	47.48	1) low quality	47.48	0	0	Oscillibacter sp.	species	1	Oscillibacter sp.	species	1	64469	0.74	0.54	15	121564	690	11	0	0	0	TRUE	FALSE	FALSE	FALSE	14	7	1	0	0	0	0	0	737603	732247	536637	121564	0	0	0	0	0	15	737603	49241	5	8	0	o__Clostridiales (UID1212)	172	263	149	117	146	0	0	0	0
D04-NF-R1	bin.153	43.02	1) low quality	49.37	1.27	100	Lachnospiraceae	family	0.743	Blautia sp. OM06-15AC	species	0.257	179014	1.7	1.04	14	3e+05	1532	25	3	1	1	TRUE	FALSE	FALSE	FALSE	14	12	5	2	0	0	0	0	1697126	1697126	1623212	1099288	578609	0	0	0	0	14	1697126	76000	4	8	0	o__Clostridiales (UID1226)	155	278	158	129	147	2	0	0	0
D04-NF-R1	bin.161	76.5	2) medium quality	91.15	2.93	0	Lentisphaeria bacterium	species	1	Lentisphaeria bacterium	species	1	169955	4.99	0.58	44	477922	3975	43	1	1	0	TRUE	TRUE	FALSE	FALSE	43	30	19	3	0	0	0	0	4985696	4981700	4556588	3757909	1163783	0	0	0	0	44	4985696	115142	11	19	0	k__Bacteria (UID2982)	88	230	148	18	207	5	0	0	0
D04-NF-R1	bin.166	-68.21	0) really bad	60.19	25.68	68.92	Oscillibacter sp. 57_20	species	0.852	Oscillibacter sp. 57_20	species	0.852	39584	1.64	0.56	68	81102	2057	27	1	1	1	FALSE	FALSE	FALSE	FALSE	50	3	0	0	0	0	0	0	1636084	1509346	191864	0	0	0	0	0	0	68	1636084	22000	17	32	0	o__Clostridiales (UID1212)	172	263	149	95	112	47	9	0	0
D04-NF-R1	bin.176	69.61	2) medium quality	78.36	1.75	80	Coprococcus comes	species	0.966	Coprococcus comes	species	0.966	124112	2.44	0.69	27	243894	2292	61	5	5	3	TRUE	TRUE	FALSE	FALSE	27	16	11	0	0	0	0	0	2437306	2437306	2102102	1705986	0	0	0	0	0	27	2437306	93704	7	13	0	f__Lachnospiraceae (UID1256)	33	333	171	58	270	5	0	0	0
D04-NF-R1	bin.189	-315.66	0) really bad	82.29	79.59	70.1	Faecalibacterium prausnitzii	species	0.744	Faecalibacterium prausnitzii L2-6	strain	0.612	41294	3.98	0.73	142	169816	4007	124	3	3	2	FALSE	FALSE	FALSE	FALSE	111	19	2	0	0	0	0	0	3984274	3770445	1461674	289755	0	0	0	0	0	142	3984274	23767	31	62	0	o__Clostridiales (UID1212)	172	261	147	54	83	87	35	2	0
D04-NF-R1	bin.191	38.71	1) low quality	38.71	0	0	Coriobacteriia bacterium	species	0.971	Coriobacteriia bacterium	species	0.971	45924	0.7	0.24	16	123928	597	26	3	3	4	TRUE	FALSE	FALSE	FALSE	15	3	3	0	0	0	0	0	699859	691939	337727	337727	0	0	0	0	0	16	699859	35813	4	8	0	p__Actinobacteria (UID2112)	31	211	124	109	102	0	0	0	0
D04-NF-R1	bin.209	91.51	3) high quality Nayfach	91.51	0	0	Coprobacillus	genus	0.71	Coprobacillus sp. AF19-3	species	0.256	118000	2.15	0.29	25	509954	2174	66	9	9	9	TRUE	TRUE	FALSE	TRUE	25	13	7	1	1	0	0	0	2150567	2150567	1775656	1334111	509954	509954	0	0	0	25	2150567	69467	5	11	0	k__Bacteria (UID2372)	131	177	106	12	165	0	0	0	0
D04-NF-R1	bin.217_sub	8.31	1) low quality	16.11	1.56	20	Eubacteriales	order	0.689	Dorea formicigenerans 4_6_53AFAA	strain	0.329	49966	1.53	0.63	56	95972	1694	10	1	1	1	TRUE	FALSE	FALSE	FALSE	40	11	0	0	0	0	0	0	1533766	1429913	736965	0	0	0	0	0	0	56	1533766	24629	12	22	0	f__Lachnospiraceae (UID1286)	57	420	207	330	85	5	0	0	0
D04-NF-R1	bin.219	-9.8	0) really bad	70.2	16	31.82	Eubacteriales	order	0.666	Unclassified	Unclassified	0.282	36574	2.52	0.37	103	85828	3510	41	2	2	2	FALSE	FALSE	FALSE	FALSE	79	11	0	0	0	0	0	0	2524439	2376236	723776	0	0	0	0	0	0	103	2524439	19959	25	48	0	o__Clostridiales (UID1226)	155	278	158	70	170	35	3	0	0
D04-NF-R1	bin.229	52.32	2) medium quality	83.97	6.33	45.45	Ruminococcus	genus	0.669	Ruminococcus sp. AF33-11BH	species	0.21	111441	2.95	2.34	45	377431	2661	51	2	2	2	TRUE	TRUE	FALSE	FALSE	41	19	10	1	0	0	0	0	2947138	2915611	2204135	1615230	377431	0	0	0	0	45	2947138	49354	9	20	0	o__Clostridiales (UID1226)	155	278	158	48	219	11	0	0	0
D04-NF-R1	bin.237	26.84	1) low quality	26.84	0	0	Blautia sp. CAG:52	species	0.679	Blautia sp. CAG:52	species	0.679	201052	1.28	0.91	7	256240	1170	18	3	4	3	TRUE	FALSE	FALSE	FALSE	7	7	6	1	0	0	0	0	1278440	1278440	1278440	1212746	256240	0	0	0	0	7	1278440	180124	3	5	0	o__Clostridiales (UID1226)	155	278	158	171	107	0	0	0	0
D04-NF-R1	bin.242	75.05	2) medium quality	80.2	1.03	0	Clostridiales bacterium	species	0.724	Clostridiales bacterium	species	0.724	166630	2.41	0.63	17	249795	2346	41	1	1	1	TRUE	TRUE	FALSE	FALSE	17	16	12	0	0	0	0	0	2405233	2405233	2366728	2034328	0	0	0	0	0	17	2405233	113043	6	10	0	o__Clostridiales (UID1212)	172	263	149	36	224	3	0	0	0
D04-NF-R1	bin.250	80.95	3) high quality Nayfach	91	2.01	100	uncultured Eubacteriales bacterium	species	0.945	uncultured Eubacteriales bacterium	species	0.945	168000	1.81	1.01	23	318000	1791	51	3	3	3	TRUE	TRUE	FALSE	TRUE	22	10	5	2	0	0	0	0	1812212	1806641	1473064	1088175	575002	0	0	0	0	23	1812212	72239	4	9	0	o__Clostridiales (UID1212)	172	263	149	29	231	3	0	0	0
D04-NF-R1	bin.253	18.13	1) low quality	18.13	0	0	[Ruminococcus] torques L2-14	strain	1	[Ruminococcus] torques L2-14	strain	1	140028	0.52	0.93	4	200026	495	17	0	0	0	TRUE	FALSE	FALSE	FALSE	4	4	2	0	0	0	0	0	520093	520093	520093	340054	0	0	0	0	0	4	520093	95911	2	3	0	f__Lachnospiraceae (UID1256)	33	333	171	254	79	0	0	0	0
D04-NF-R1	bin.262	92.47	3) high quality Nayfach	92.47	0	0	Parabacteroides massiliensis	species	1	Parabacteroides massiliensis	species	1	118842	3.84	0.61	51	263929	3096	76	5	5	5	TRUE	TRUE	FALSE	TRUE	48	26	13	1	0	0	0	0	3836082	3819700	3165755	2224042	263929	0	0	0	0	51	3836082	69059	11	22	0	o__Bacteroidales (UID2621)	198	427	260	32	395	0	0	0	0
D04-NF-R1	bin.266	79.55	2) medium quality	82.95	0.68	100	Gemmiger formicilis	species	0.735	Gemmiger formicilis	species	0.735	133847	2.03	0.65	24	273224	1886	49	3	3	3	TRUE	TRUE	FALSE	FALSE	23	14	8	1	0	0	0	0	2026151	2022085	1776237	1328492	273224	0	0	0	0	24	2026151	73850	6	11	0	o__Clostridiales (UID1212)	172	261	147	34	225	2	0	0	0
D04-NF-R1	bin.268	95.7	3) high quality Nayfach	95.7	0	0	Odoribacter splanchnicus	species	0.846	Odoribacter splanchnicus	species	0.846	270004	3.99	0.43	30	451755	3398	55	4	4	4	TRUE	TRUE	FALSE	TRUE	28	18	13	6	0	0	0	0	3989768	3978385	3661046	3309755	2087770	0	0	0	0	30	3989768	164031	6	11	0	k__Bacteria (UID2569)	434	278	186	9	269	0	0	0	0
D04-NF-R1	bin.278	77.35	2) medium quality	80.7	0.67	0	Eubacterium sp. CAG:86	species	0.998	Eubacterium sp. CAG:86	species	0.998	197951	2.02	0.47	19	513959	1812	32	3	3	2	TRUE	TRUE	FALSE	FALSE	17	10	6	2	1	0	0	0	2024977	2014262	1801324	1430702	843799	513959	0	0	0	19	2024977	99978	3	7	0	o__Clostridiales (UID1212)	172	263	149	41	221	1	0	0	0
D04-NF-R1	bin.283	79.55	2) medium quality	79.55	0	0	Bacteroides	genus	0.777	Bacteroides uniformis CL03T12C37	strain	0.414	641822	3.67	1.05	9	1122718	2963	44	3	3	4	TRUE	TRUE	FALSE	FALSE	9	8	7	5	3	1	0	0	3667718	3667718	3642557	3586174	3333528	2440594	1122718	0	0	9	3667718	497053	3	4	0	o__Bacteroidales (UID2657)	160	492	269	99	393	0	0	0	0
D04-NF-R1	bin.304	39.28	1) low quality	39.28	0	0	Dorea longicatena DSM 13814	strain	0.913	Dorea longicatena DSM 13814	strain	0.913	206533	1.25	1.24	10	357050	1193	28	3	3	3	TRUE	FALSE	FALSE	FALSE	9	7	5	1	0	0	0	0	1254516	1249704	1177848	1024657	357050	0	0	0	0	10	1254516	108548	3	5	0	f__Lachnospiraceae (UID1256)	33	333	171	183	150	0	0	0	0
D04-NF-R1	bin.307	-17.45	0) really bad	100	23.49	86.27	Eubacterium	genus	0.807	Eubacterium sp. 38_16	species	0.421	872650	4.12	0.61	11	1707206	3514	89	11	11	11	FALSE	FALSE	FALSE	FALSE	9	7	7	5	2	1	0	0	4119032	4113638	4075887	4075887	3726740	2579856	1707206	0	0	11	4119032	368367	2	4	0	o__Clostridiales (UID1212)	172	263	149	0	212	51	0	0	0
D04-NF-R1	bin.308	41.02	1) low quality	41.02	0	0	Faecalibacterium sp. CAG:82-related_59_9	species	1	Faecalibacterium sp. CAG:82-related_59_9	species	1	125814	0.87	1.62	7	352662	772	22	3	3	3	TRUE	FALSE	FALSE	FALSE	7	7	3	1	0	0	0	0	869324	869324	869324	579180	352662	0	0	0	0	7	869324	88799	2	4	0	o__Clostridiales (UID1212)	172	261	147	136	125	0	0	0	0
D04-NF-R1	bin.310	83.1	2) medium quality	83.1	0	0	Firmicutes	phylum	0.811	Firmicutes bacterium OM04-13BH	species	0.433	183983	2.72	0.48	28	533388	2386	65	6	6	0	TRUE	TRUE	FALSE	FALSE	27	15	9	2	1	0	0	0	2720652	2718076	2403820	1905911	786786	533388	0	0	0	28	2720652	92003	5	11	0	o__Clostridiales (UID1226)	155	274	157	40	234	0	0	0	0
D04-NF-R1	bin.327	55.7	2) medium quality	55.7	0	0	Eubacterium	genus	0.778	Eubacterium sp. AF36-5BH	species	0.536	57532	1.44	0.2	30	105970	1352	16	0	0	0	TRUE	TRUE	FALSE	FALSE	29	12	1	0	0	0	0	0	1444232	1440945	882701	105970	0	0	0	0	0	30	1444232	41555	10	17	0	o__Clostridiales (UID1212)	172	263	149	123	140	0	0	0	0
D04-NF-R1	bin.332	74	2) medium quality	77.35	0.67	100	Oscillibacter sp.	species	1	Oscillibacter sp.	species	1	225975	1.94	0.98	18	518368	1885	41	3	3	3	TRUE	TRUE	FALSE	FALSE	18	12	7	1	1	0	0	0	1940855	1940855	1781135	1468856	518368	518368	0	0	0	18	1940855	112571	3	7	0	o__Clostridiales (UID1212)	172	263	149	48	214	1	0	0	0
D04-NF-R1	bin.335	42.43	2) medium quality	84.53	8.42	96	Clostridium	genus	0.71	Clostridium sp. AM30-24	species	0.579	55767	2.87	0.49	65	147948	2993	49	4	4	4	TRUE	TRUE	FALSE	FALSE	59	19	5	0	0	0	0	0	2870810	2833825	1595338	622719	0	0	0	0	0	65	2870810	41575	17	32	0	o__Clostridiales (UID1226)	155	278	158	33	220	25	0	0	0
D04-NF-R1	bin.46	82.59	2) medium quality	87.44	0.97	0	Firmicutes	phylum	0.79	Lachnospiraceae bacterium	species	0.641	242621	2.73	1.12	16	691563	2566	64	4	4	0	TRUE	TRUE	FALSE	FALSE	16	11	9	3	1	0	0	0	2727832	2727832	2552666	2391108	1323310	691563	0	0	0	16	2727832	167974	4	7	0	f__Lachnospiraceae (UID1286)	57	420	207	62	356	2	0	0	0
D04-NF-R1	bin.50_sub	61.61	2) medium quality	61.61	0	0	Clostridium sp. CAG:524	species	1	Clostridium sp. CAG:524	species	1	229965	0.94	0.27	5	309778	942	14	1	1	1	TRUE	TRUE	FALSE	FALSE	5	5	4	1	0	0	0	0	935330	935330	935330	877334	309778	0	0	0	0	5	935330	205865	2	3	0	k__Bacteria (UID2329)	174	149	89	44	105	0	0	0	0
D04-NF-R1	bin.58_sub	9.91	1) low quality	12.86	0.59	12.5	Bacteroidaceae	family	0.664	Bacteroides caccae	species	0.224	34516	1.4	0.41	67	58000	1723	12	0	0	0	TRUE	FALSE	FALSE	FALSE	39	4	0	0	0	0	0	0	1397819	1226080	223685	0	0	0	0	0	0	67	1397819	23290	16	29	0	g__Bacteroides (UID2691)	33	839	309	707	124	8	0	0	0
D04-NF-R1	bin.71	91.73	3) high quality Nayfach	91.73	0	0	Phocaeicola vulgatus	species	0.753	Phocaeicola vulgatus	species	0.753	176847	4.43	0.59	38	354456	3724	74	7	10	7	TRUE	TRUE	FALSE	TRUE	37	30	16	3	0	0	0	0	4426057	4416142	4230405	3225787	905472	0	0	0	0	38	4426057	97907	10	17	0	o__Bacteroidales (UID2654)	163	486	266	36	450	0	0	0	0
D04-NF-R1	bin.96	95.58	3) high quality Nayfach	98.73	0.63	100	Ruminococcus	genus	0.968	uncultured Ruminococcus sp.	species	0.532	223455	3.39	0.64	30	426301	2981	64	7	7	7	TRUE	TRUE	FALSE	TRUE	27	18	13	3	0	0	0	0	3391977	3374416	3054260	2748127	1022134	0	0	0	0	30	3391977	113603	6	12	0	o__Clostridiales (UID1226)	155	278	158	3	274	1	0	0	0
D04-NF-R1	maxbin.004_sub	68.04	2) medium quality	88.44	4.08	81.82	Faecalibacterium prausnitzii SL3/3	strain	0.867	Faecalibacterium prausnitzii SL3/3	strain	0.867	112446	2.67	5.69	51	318563	2463	56	4	4	4	TRUE	TRUE	FALSE	FALSE	37	13	7	3	0	0	0	0	2666638	2596081	1800621	1405598	871691	0	0	0	0	51	2666638	44522	7	18	0	o__Clostridiales (UID1212)	172	261	147	21	229	11	0	0	0
D04-NF-R1	maxbin.006	87.24	3) high quality Nayfach	93.94	1.34	0	Clostridium sp. CAG:138	species	0.992	Clostridium sp. CAG:138	species	0.992	2427916	2.45	3.7	6	2427916	2241	56	3	3	3	TRUE	TRUE	FALSE	TRUE	1	1	1	1	1	1	1	0	2448321	2427916	2427916	2427916	2427916	2427916	2427916	2427916	0	6	2448321	2427916	1	1	0	o__Clostridiales (UID1212)	172	263	149	10	251	2	0	0	0
D04-NF-R1	maxbin.007	-55.09	0) really bad	79.31	26.88	84.85	Prevotella	genus	0.87	Prevotella sp. AM23-5	species	0.658	95353	3.56	8.55	76	242837	2873	86	5	6	5	FALSE	FALSE	FALSE	FALSE	59	27	12	0	0	0	0	0	3559199	3477048	2730971	1749881	0	0	0	0	0	76	3559199	56050	13	26	0	k__Bacteria (UID203)	5449	104	58	13	62	27	2	0	0
D04-NF-R1	maxbin.010	93.28	2) medium quality	98.88	1.12	0	CLASSIFICATION ERROR	CLASSIFICATION ERROR	0.997	Unclassified	Unclassified	0.997	1525713	1.53	1.74	3	1525713	1224	46	4	4	0	TRUE	TRUE	FALSE	FALSE	1	1	1	1	1	1	0	0	1530151	1525713	1525713	1525713	1525713	1525713	1525713	0	0	3	1530151	1525713	1	1	0	k__Bacteria (UID2329)	174	149	89	1	147	1	0	0	0
D04-NF-R1	maxbin.011	95.25	3) high quality Nayfach	100	0.95	0	Dialister sp.	species	0.978	Dialister sp.	species	0.978	2406304	2.46	2.85	3	2406304	2072	55	5	5	5	TRUE	TRUE	FALSE	TRUE	3	1	1	1	1	1	1	0	2459596	2459596	2406304	2406304	2406304	2406304	2406304	2406304	0	3	2459596	2406304	1	1	0	p__Firmicutes (UID1022)	100	295	158	0	293	2	0	0	0
D04-NF-R1	maxbin.014	64.35	2) medium quality	96.7	6.47	66.67	Erysipelotrichaceae bacterium	species	0.88	Erysipelotrichaceae bacterium	species	0.88	152013	2.81	1.58	48	387893	2800	55	6	6	5	TRUE	TRUE	FALSE	FALSE	29	15	11	3	0	0	0	0	2810618	2738877	2398876	2142048	996949	0	0	0	0	48	2810618	112914	6	11	0	k__Bacteria (UID2372)	131	177	106	6	159	12	0	0	0
D04-NF-R1	maxbin.016	89.28	3) high quality Nayfach	99.33	2.01	0	Anaerostipes hadrus	species	0.859	Anaerostipes hadrus	species	0.859	807479	3.3	1.95	29	914208	3085	70	8	8	8	TRUE	TRUE	FALSE	TRUE	15	6	6	3	3	0	0	0	3300729	3243316	2996181	2996181	2496101	2496101	0	0	0	29	3300729	774414	2	3	0	o__Clostridiales (UID1212)	172	263	149	1	259	3	0	0	0
D04-NF-R1	maxbin.022	93.54	3) high quality Nayfach	93.54	0	0	Clostridium sp. CAG:302	species	0.997	Clostridium sp. CAG:302	species	0.997	1141890	1.14	0.79	2	1141890	1160	33	2	2	2	TRUE	TRUE	FALSE	TRUE	1	1	1	1	1	1	0	0	1144789	1141890	1141890	1141890	1141890	1141890	1141890	0	0	2	1144789	1141890	1	1	0	k__Bacteria (UID2329)	174	149	89	7	142	0	0	0	0
D04-NF-R1	maxbin.024	99.6	3) high quality Nayfach	100	0.08	0	Mitsuokella sp. UBA4253	species	0.938	Mitsuokella sp. UBA4253	species	0.938	1849822	2.79	2.12	5	1849822	2584	82	7	7	7	TRUE	TRUE	FALSE	TRUE	5	3	2	2	2	1	0	0	2792116	2792116	2717707	2618852	2618852	2618852	1849822	0	0	5	2792116	769030	1	2	0	f__Veillonellaceae (UID1032)	33	423	214	0	422	1	0	0	0
D04-NF-R1	maxbin.025	98.66	2) medium quality	98.66	0	0	Eubacterium sp. CAG:251	species	0.98	Eubacterium sp. CAG:251	species	0.98	565270	2.12	1.1	8	850818	1978	48	2	0	3	TRUE	TRUE	FALSE	FALSE	6	5	5	3	2	0	0	0	2120178	2112984	2072066	2072066	1724242	1416088	0	0	0	8	2120178	308154	2	3	0	o__Clostridiales (UID1212)	172	263	149	3	260	0	0	0	0
D04-NF-R1	maxbin.026	97.99	3) high quality Nayfach	97.99	0	0	Ruminococcus callidus ATCC 27760	strain	0.895	Ruminococcus callidus ATCC 27760	strain	0.895	992783	3.26	1.49	17	1384691	2859	57	4	4	5	TRUE	TRUE	FALSE	TRUE	13	6	5	3	2	1	0	0	3261291	3248271	3086877	3019537	2799298	2377474	1384691	0	0	17	3261291	421824	2	3	0	o__Clostridiales (UID1212)	172	263	149	4	259	0	0	0	0
D04-NF-R1	maxbin.029	92.94	3) high quality Nayfach	97.99	1.01	0	uncultured Clostridium sp.	species	0.8	uncultured Clostridium sp.	species	0.8	2034901	3.19	0.54	7	2034901	2754	56	4	4	4	TRUE	TRUE	FALSE	TRUE	5	4	4	3	2	1	1	0	3187083	3179942	3166955	3166955	3020220	2550835	2034901	2034901	0	7	3187083	515934	1	2	0	o__Clostridiales (UID1212)	172	263	149	4	257	2	0	0	0
D04-NF-R1	maxbin.032	84.69	3) high quality Nayfach	93.64	1.79	75	Bifidobacterium kashiwanohense PV20-2	strain	0.92	Bifidobacterium kashiwanohense PV20-2	strain	0.92	195003	2.1	0.72	35	452236	1717	52	4	4	1	TRUE	TRUE	FALSE	TRUE	18	13	9	1	0	0	0	0	2103620	2017423	1929266	1595875	452236	0	0	0	0	35	2103620	102072	4	9	0	f__Bifidobacteriaceae (UID1458)	77	464	220	32	424	8	0	0	0
D04-NF-R1	maxbin.034	72.49	2) medium quality	99.54	5.41	16.67	Bifidobacterium longum subsp. longum ATCC 55813	strain	0.822	Bifidobacterium longum subsp. longum ATCC 55813	strain	0.822	509921	2.56	0.56	19	1077834	2071	61	0	1	0	TRUE	TRUE	FALSE	FALSE	10	7	5	3	2	1	0	0	2557766	2515651	2452836	2308143	1976407	1587755	1077834	0	0	19	2557766	388652	2	3	0	f__Bifidobacteriaceae (UID1462)	65	476	217	1	451	24	0	0	0
D04-NF-R1	maxbin.037	30.9	0) really bad	92.7	12.36	8.33	Firmicutes bacterium CAG:321	species	0.909	Firmicutes bacterium CAG:321	species	0.909	1400916	1.54	0.48	8	1400916	1568	46	2	2	2	FALSE	FALSE	FALSE	FALSE	4	2	1	1	1	1	0	0	1540985	1532976	1457709	1400916	1400916	1400916	1400916	0	0	8	1540985	1400916	1	1	0	k__Bacteria (UID2329)	174	149	89	7	130	12	0	0	0
D04-NF-R1	maxbin.038	90.93	3) high quality Nayfach	99.33	1.68	0	Ruminococcus sp.	species	0.91	Ruminococcus sp.	species	0.91	1186011	2.37	0.88	12	1186011	2202	58	3	3	3	TRUE	TRUE	FALSE	TRUE	6	4	4	2	2	1	0	0	2371460	2357422	2283654	2283654	1995464	1995464	1186011	0	0	12	2371460	809453	1	2	0	o__Clostridiales (UID1212)	172	263	149	1	259	3	0	0	0
D04-NF-R1	maxbin.039_sub	81.56	3) high quality Nayfach	91.61	2.01	0	Oscillospiraceae bacterium	species	0.963	Oscillospiraceae bacterium	species	0.963	294946	2.43	0.85	14	681938	2293	48	2	2	2	TRUE	TRUE	FALSE	TRUE	14	10	6	4	1	0	0	0	2427660	2427660	2340660	2068166	1711710	681938	0	0	0	14	2427660	219870	3	5	0	o__Clostridiales (UID1212)	172	263	149	15	244	4	0	0	0
D04-NF-R1	maxbin.047	98.99	3) high quality Nayfach	98.99	0	0	[Eubacterium] siraeum V10Sc8a	strain	0.68	[Eubacterium] siraeum V10Sc8a	strain	0.68	899471	3.02	0.72	11	1151226	2718	50	3	3	3	TRUE	TRUE	FALSE	TRUE	6	4	4	4	3	1	0	0	3017396	2993192	2960673	2960673	2960673	2622673	1151226	0	0	11	3017396	571976	2	3	0	o__Clostridiales (UID1212)	172	263	149	3	260	0	0	0	0
D04-NF-R1	maxbin.048	95.3	3) high quality Nayfach	95.3	0	0	Oscillospiraceae bacterium	species	1	Oscillospiraceae bacterium	species	1	673920	1.91	0.53	8	818495	1734	49	1	1	3	TRUE	TRUE	FALSE	TRUE	6	4	4	2	2	0	0	0	1905984	1901970	1829476	1829476	1492415	1492415	0	0	0	8	1905984	673920	2	2	0	o__Clostridiales (UID1212)	172	263	149	7	256	0	0	0	0
D04-NF-R1	maxbin.053	90.94	3) high quality Nayfach	91.94	0.2	0	CLASSIFICATION ERROR	CLASSIFICATION ERROR	0.837	Unclassified	Unclassified	0.837	168020	2.44	0.69	33	369899	2004	47	2	1	1	TRUE	TRUE	FALSE	TRUE	23	14	10	1	0	0	0	0	2440911	2407639	2203767	1917816	369899	0	0	0	0	33	2440911	109998	6	10	0	c__Clostridia (UID1118)	387	223	124	15	207	1	0	0	0
D04-NF-R1	maxbin.056	80.24	2) medium quality	89.54	1.86	0	Opitutae bacterium UBA6410	species	0.819	Opitutae bacterium UBA6410	species	0.819	57850	1.98	0.97	80	229143	1682	39	2	1	1	TRUE	TRUE	FALSE	FALSE	39	14	2	0	0	0	0	0	1981919	1818305	1166193	333149	0	0	0	0	0	80	1981919	30004	11	22	0	k__Bacteria (UID2982)	88	230	148	20	206	4	0	0	0
D04-NF-R1	maxbin.081_sub	-161.64	0) really bad	74.36	47.2	21.43	Oscillibacter sp.	species	0.67	Oscillibacter sp.	species	0.67	39088	2.76	0.49	135	104540	3046	51	1	1	1	FALSE	FALSE	FALSE	FALSE	74	13	2	0	0	0	0	0	2764981	2478322	907989	205673	0	0	0	0	0	135	2764981	21037	24	49	0	o__Clostridiales (UID1212)	172	263	149	67	120	56	12	8	0
D04-NF-R1	maxbin.096	-26.78	0) really bad	95.22	24.4	0	Bacteroidales	order	0.669	Barnesiella sp.	species	0.419	45932	4	0.27	201	149146	3770	63	3	3	3	FALSE	FALSE	FALSE	FALSE	85	22	8	0	0	0	0	0	4004324	3633083	1889402	1039901	0	0	0	0	0	201	4004324	28544	25	53	0	o__Bacteroidales (UID2617)	213	406	265	16	299	90	1	0	0
D04-NF-R1	maxbin.107_sub	-6.66	1) low quality	9.64	3.26	0	Bacteria	superkingdom	0.67	Unclassified	Unclassified	0.127	11189	1.8	0.4	314	57843	2420	27	1	1	0	TRUE	FALSE	FALSE	FALSE	48	1	0	0	0	0	0	0	1802978	958266	57843	0	0	0	0	0	0	314	1802978	4000	43	110	0	g__Streptococcus (UID684)	26	668	229	575	80	8	2	3	0
D04-NF-R1	unbinned	-17120.8	0) really bad	100	3444.16	5.97	Bacteria	superkingdom	0.663	Faecalibacterium prausnitzii L2-6	strain	0.056	37994	158.2	0.3	9481	831039	0	2807	161	168	139	FALSE	FALSE	FALSE	FALSE	3815	579	172	25	3	0	0	0	158195172	137150012	57877496	30284935	9271855	1872969	0	0	0	9481	158195172	18748	1066	2507	0	root (UID1)	5656	56	24	0	0	0	0	0	56
